bank,date,novelty,n_added,dict_dh,dict_redline,rob_dh,rob_redline,rob_disp,r2,r5,r10,r30,src,alpha_r2,alpha_r5,alpha_r10,alpha_r30
FOMC,2020-12-16,0.2272727272727273,5,-0.021464646464646478,-0.08333333333333334,-0.0181681321127935,-0.10743259142145689,0.46454553762204254,0.2,1.51999999999999,2.82,2.94999999999998,usmpd,-0.32385071965355594,-0.40385078624426757,-0.09088213145359272,0.20099559420588653
ECB,2021-01-21,0.7246376811594203,49,-0.02233415812418993,-0.02732060566161948,0.07186020117465955,0.08825978201190793,0.7556271106315484,0.0,0.0,2.0000000000000018,3.0000000000000027,daily,0.6188974176345781,0.6140412859029204,0.5034629789770533,0.262646002032862
FOMC,2021-01-27,0.38095238095238093,8,-0.0444083694083694,-0.10694444444444445,-0.017146896911646836,-0.047440111460168244,0.465613844140241,-0.18999999999999,-0.32,-0.16999999999999998,-0.06999999999999,usmpd,-0.3104272672368703,-0.37941008665842335,-0.06297755816906742,0.22317619532184732
ECB,2021-03-11,0.7466666666666666,54,0.035748792270531404,0.05177469135802468,0.13324276176301098,0.1886410086633953,0.7527528551196098,-1.9999999999999991,-2.0000000000000018,1.0000000000000009,4.999999999999982,daily,1.3071479820537757,1.3476057779041748,0.9182231053052757,0.2534342367662073
FOMC,2021-03-17,0.1428571428571429,3,0.03809523809523807,0.2666666666666667,-0.0018183002892848132,-0.012728002897347324,0.46744226349748624,-1.41,-3.91,-0.7100000000000101,1.23999999999995,usmpd,-0.14210590436052095,-0.18365310370550866,0.04162182033725222,0.22603742706192254
ECB,2021-04-22,0.6666666666666667,45,-0.00386473429951692,-0.006448801742919397,0.00827771431685044,0.019284684096426502,0.7782731264175102,1.0000000000000009,0.0,0.0,-1.9999999999999574,daily,-0.05331499768319735,-0.09774157262605818,0.10322709389444717,0.2561445398439058
FOMC,2021-04-28,0.2272727272727273,5,0.036616161616161616,0.15833333333333333,0.16363256309410817,0.781505249789916,0.5863222077465914,-0.38999999999999996,-0.47999999999999,-0.36,-0.70000000000001,usmpd,1.6101471092478448,1.6755514803506153,1.1534627246626394,0.3856832055688817
ECB,2021-06-10,0.7142857142857143,60,0.056047273982056584,0.07685185185185187,0.0485285219558897,0.06492494600065078,0.7410667893782672,-1.9999999999999991,-2.0000000000000018,-5.000000000000004,-2.0000000000000018,daily,0.3905785879782375,0.3686564139870654,0.41005087944952445,0.2905327116675679
FOMC,2021-06-16,0.2727272727272727,6,0.0,0.0,0.04828161813731474,0.17703250769651882,0.5655261187979577,2.5999999999999903,7.58999999999999,5.589999999999979,2.85999999999999,usmpd,0.3500259413831399,0.2867688336093286,0.3210040848317727,0.25022492851024103
ECB,2021-07-22,1.0,68,0.021837068160597564,0.021837068160597564,0.00806749936980784,0.00806749936980784,0.6943537831209979,-1.9999999999999991,-3.0000000000000027,-3.0000000000000027,-4.0000000000000036,daily,-0.03486850221431634,-0.07945046262539028,0.12248079630002341,0.2697357925459474
FOMC,2021-07-28,0.2727272727272727,6,0.022727272727272735,0.08333333333333333,-0.0008415591926843047,-0.003086019047865804,0.5636219364789934,0.29,1.9199999999999902,0.33,-0.98,usmpd,-0.14356689754666369,-0.21270586630181337,0.040924217799847035,0.24200991097124128
ECB,2021-09-09,0.9242424242424242,61,-0.02326203208556149,-0.025626680544713343,0.10176908707781908,0.10938238289248631,0.687364279831589,1.0000000000000009,-2.0000000000000018,-5.000000000000004,-5.000000000000004,daily,0.9216823458714658,0.9785703350576401,0.7895914138469142,0.38323606426673096
FOMC,2021-09-22,0.21739130434782605,5,-0.032773386034255586,-0.16666666666666666,0.029855459766701592,0.08425818206233088,0.5890207649310697,0.2,0.15999999999998998,-0.33999999999998,-0.67000000000001,usmpd,0.17732046433237209,0.1420594263277606,0.24791649859588277,0.26419651257016485
ECB,2021-10-28,0.9516129032258065,59,0.03069403714565004,0.032741458165186955,0.18644280138037037,0.19566612850623766,0.7385943896130557,0.0,2.0000000000000018,3.0000000000000027,1.0000000000000009,daily,1.8522159700213754,1.8750228133546993,1.2174631515349745,0.3601326558010021
FOMC,2021-11-03,0.42307692307692313,11,-0.07037346711259755,-0.12594696969696972,0.1302996835609848,0.32374680092189834,0.6947356511485779,0.59,1.7799999999999798,2.81,4.64,usmpd,1.2293271036685351,1.246830958017271,0.8671045970293197,0.2597087661422842
FOMC,2021-12-15,0.375,9,0.11672008547008547,0.2845117845117845,0.01676633213392984,0.04857434295373616,0.645353246464074,2.8299999999999903,2.93999999999998,1.3599999999999999,0.2,usmpd,0.022324190990514692,-0.023555712904453435,0.14961124679684584,0.2476023229040603
ECB,2021-12-16,0.96875,93,-0.052284946236559146,-0.04959905230544924,-0.31356233998114175,-0.3330797493880566,0.727898908556094,-4.999999999999993,-7.000000000000006,-3.0000000000000027,1.0000000000000009,daily,-3.2628200476976956,-3.4217396666088553,-1.9289594192204214,-0.08124339739837719
FOMC,2022-01-26,0.45833333333333337,11,0.052083333333333336,0.11363636363636363,0.0777788594687081,0.16969930795576976,0.659311688439117,-0.19,1.1400000000000001,1.41999999999999,1.02999999999999,usmpd,0.6832217175027013,0.6686671265641939,0.5478768246753107,0.2865536625819326
ECB,2022-02-03,0.9661016949152542,57,0.04512711864406779,0.04504168221973373,0.24232045462913113,0.2437123756120021,0.767315291832021,3.0000000000000027,5.999999999999983,4.0000000000000036,3.000000000000025,daily,2.3514412672427145,2.341292214016712,1.526907460699947,0.3056748145652653
ECB,2022-03-10,0.9625,77,-0.02950211864406778,-0.030762987012987006,-0.0805184953038221,-0.08200835715093466,0.6957015970863366,4.0000000000000036,4.999999999999982,4.0000000000000036,8.999999999999986,daily,-1.0212201462309591,-1.1489653487701617,-0.5276477049113171,0.07460283967979912
FOMC,2022-03-16,0.5,10,0.18055555555555552,0.3285714285714285,0.2495325717799157,0.4824750635953803,0.554499754506115,10.89999999999999,7.08000000000002,4.3999999999999995,3.8599999999999697,usmpd,2.0553883040304872,2.3656834619007285,1.551746882605276,0.26473272300694256
ECB,2022-04-14,0.9206349206349207,58,0.012615740740740719,0.013601532567049823,0.1136925765197197,0.1224597051185482,0.756954802902222,10.000000000000009,12.99999999999999,12.99999999999999,10.999999999999988,daily,0.9130760310332908,0.8943842896848457,0.6102215990391818,0.16317065804939215
FOMC,2022-05-04,0.5,11,-0.03787878787878787,-0.07575757575757575,-0.039326497927686443,-0.10752188903720572,0.5438146485834029,-4.70000000000001,-4.28000000000001,-1.75999999999998,0.34999999999998,usmpd,-0.5066327737035158,-0.5961255842085932,-0.19653309324453838,0.20286765741759316
ECB,2022-06-09,0.95,76,0.060300925925925945,0.06487882842699971,0.12024694923789458,0.12439236977498908,0.695301802941424,5.000000000000027,4.0000000000000036,1.000000000000023,0.0,daily,1.0526136179514727,1.0992523618606909,0.8320643942013914,0.3322484583305597
FOMC,2022-06-15,0.5217391304347826,12,-0.01284584980237155,-0.02651515151515149,0.005920681811719841,-0.0037796118266476553,0.5910060276349266,5.04999999999999,2.30000000000001,1.54,-0.26999999999998997,usmpd,-0.10568676012654288,-0.13984131544779838,0.07713717833736833,0.24240115809094864
ECB,2022-07-21,0.9295774647887324,66,0.014686032863849754,0.014141414141414135,-0.05979925895196336,-0.06197421489159094,0.7718567429891368,-14.999999999999991,-18.000000000000014,-12.99999999999999,-8.999999999999986,daily,-0.6206116388541216,-0.694328006069005,-0.22628887524592212,0.2726849819313018
FOMC,2022-07-27,0.5,9,-0.023349436392914646,-0.04497354497354497,-0.0119525162197463,0.02113562218841658,0.577937764292359,0.20000000000002,0.0,0.18000000000002,0.07999999999999,usmpd,-0.25892630530693334,-0.32363194628369224,-0.031221621585999483,0.22613593968598517
ECB,2022-09-08,0.9384615384615385,61,-0.040599494402311295,-0.04263110676127559,0.006250582771689328,0.007089114213601033,0.8084381043144554,2.9999999999999805,2.0000000000000018,2.0000000000000018,3.000000000000025,daily,-0.08818061464564675,-0.13410337449468002,0.07614803829739732,0.2202078079469655
FOMC,2022-09-21,0.2222222222222222,4,0.027777777777777776,0.125,0.0003929695344090378,0.0017683450641925447,0.5778082031837842,9.38999999999996,4.43999999999999,0.59,-3.89500000000002,usmpd,-0.19301749128697795,-0.21617972269538863,0.0472716936483855,0.26293259970651456
ECB,2022-10-27,0.875,56,-0.033721955128205125,-0.037500000000000006,0.13345245835557584,0.14667405167788922,0.7586425703909011,-8.999999999999986,-11.000000000000032,-8.000000000000007,-7.000000000000028,daily,1.4353053493520742,1.5118707796554114,1.0813968641217182,0.46914035911674085
FOMC,2022-11-02,0.23809523809523814,5,-0.005291005291005291,0.05,0.05829551634087693,0.0932125953695504,0.5807055410610658,-8.72000000000001,-7.719999999999939,-3.50999999999999,2.19999999999993,usmpd,0.5540684903162519,0.5303783469882405,0.4646709319669815,0.26218842476893633
FOMC,2022-12-14,0.1428571428571429,3,0.0,0.0,-5.876175626862157e-06,-4.1133229387924075e-05,0.580701337685285,8.579999999999979,6.04,2.73999999999996,-1.78000000000002,usmpd,-0.1916348842861224,-0.23159512401116628,0.02991767873319797,0.24813683513893312
ECB,2022-12-15,0.9066666666666666,67,0.08014930555555555,0.09187544420753375,-0.08462572563653492,-0.09385642124591137,0.7099409005872682,0.0,-2.0000000000000018,-5.000000000000027,-4.0000000000000036,daily,-1.0204455495464502,-1.1171980051312216,-0.4532830807474099,0.21702507159816686
FOMC,2023-02-01,0.5,11,-0.046897546897546896,-0.10075757575757574,-0.07356898412682936,-0.14141742871744845,0.5828699861347747,1.96999999999993,1.54999999999998,1.65999999999999,1.88000000000001,usmpd,-0.9239790354914558,-1.0311296591542416,-0.4543760899612102,0.1599545102541348
ECB,2023-02-02,0.8552631578947368,65,-0.002476608187134518,-0.002824519230769245,-0.1281037557527554,-0.14956105048933854,0.7553661027891322,0.0,1.000000000000023,0.9999999999999787,0.0,daily,-1.4848915825482956,-1.6549228290416786,-0.8205250336774329,0.13792927189788162
ECB,2023-03-16,0.8676470588235294,59,0.02503869969040249,0.028598532759929175,0.04618819355023518,0.049528029361109116,0.7921161120920867,20.99999999999995,13.000000000000034,5.000000000000027,0.9999999999999787,daily,0.17891307713921484,0.2202877242278139,0.3126338751803577,0.2640263415624631
FOMC,2023-03-22,0.41666666666666663,10,0.08112373737373738,0.18958333333333333,0.06229374513036004,0.09530631736379291,0.5257154715826355,-8.40999999999994,-5.54000000000001,-1.50999999999998,1.04000000000001,usmpd,0.5957739879253383,0.5574965977831907,0.4738227663048447,0.27540378323030174
FOMC,2023-05-03,0.30434782608695654,7,-0.0007548309178743995,0.019345238095238138,-0.011368606379144941,0.009529638771190174,0.5112373727060139,0.0,1.01999999999997,1.88000000000001,2.53999999999998,usmpd,-0.2514395060956547,-0.3241962695066126,-0.03918664869310861,0.20949577143709003
ECB,2023-05-04,0.9384615384615385,61,0.0010105580693815872,0.0014941939890710312,0.07810987564180855,0.08337133567766564,0.7369089376863418,-14.000000000000012,-8.000000000000007,-0.9999999999999787,2.9999999999999805,daily,0.8329134759338147,0.7691206236811416,0.5756554018651046,0.26593282902821824
FOMC,2023-06-14,0.21739130434782605,5,-0.021739130434782622,-0.1,-0.029271888435924542,-0.1346505796187557,0.49298331678636287,11.77500000000009,9.21000000000002,4.85999999999999,1.10000000000001,usmpd,-0.5259769214265237,-0.5857061072383128,-0.18019475310682484,0.20516993340000886
ECB,2023-06-15,0.8846153846153846,69,-0.06863247863247862,-0.07962387853692202,-0.1830838340521157,-0.20480816803015314,0.7734501984199311,-12.00000000000001,-14.999999999999947,-10.999999999999988,-4.999999999999982,daily,-1.7434203423942047,-1.85274061723034,-0.8664843264375224,0.2391214012531077
FOMC,2023-07-26,0.17391304347826086,4,0.0,0.0,0.032787737122461025,0.1885287881250406,0.5158355069322205,0.41999999999999,-0.43999999999995,0.0,-0.74,usmpd,0.2062861131631804,0.1793023047427234,0.2647560779519855,0.2671012675911379
ECB,2023-07-27,0.7971014492753623,54,-0.024804905239687855,-0.0423804012345679,0.06930346571005647,0.07087113967835884,0.7762119318633812,8.999999999999986,15.000000000000036,14.999999999999991,11.999999999999966,daily,0.5040078677446228,0.4386135102264172,0.3598054114605796,0.1732656785767135
ECB,2023-09-14,0.8142857142857143,56,0.0012853692201518219,0.00014880952380953716,-0.019401565265497606,-0.03007449853664315,0.7595057697577298,4.0000000000000036,3.000000000000025,4.0000000000000036,4.999999999999982,daily,-0.36377738485883604,-0.4282147019551504,-0.10749031450076979,0.18536695753163174
FOMC,2023-09-20,0.21739130434782605,5,-0.010869565217391297,-0.05,-0.03890010436652633,-0.1789403459755704,0.49352332683436406,6.524999999999979,6.25,3.00000000000002,0.44000000000004,usmpd,-0.590492243730544,-0.6741998568541396,-0.23116774804332205,0.20249483915561556
ECB,2023-10-26,0.8552631578947368,65,0.010181704260651639,0.011723163841807896,-0.2395572076701922,-0.2778310553012339,0.7750365269615388,-6.00000000000005,-9.999999999999964,-8.999999999999986,-8.000000000000007,daily,-2.4632246628499503,-2.5257585439095127,-1.1839901159532427,0.40906601454565555
FOMC,2023-11-01,0.17391304347826086,4,0.0,0.0,-0.0477489346496599,-0.27455820704926737,0.5186413720672607,-1.4600000000000601,-1.23000000000006,-0.41999999999999,0.72499999999999,usmpd,-0.6197389887472187,-0.7140483430634307,-0.2625274912569588,0.19311613613414916
FOMC,2023-12-13,0.17391304347826086,4,-0.07246376811594202,-0.41666666666666663,-0.037123255670809624,-0.21345863815076882,0.4898573231518351,-13.850000000000051,-12.38999999999999,-8.16999999999996,-5.06999999999999,usmpd,-0.4129669459980791,-0.5088755675532121,-0.1323667528872268,0.24671881732454076
ECB,2023-12-14,0.7407407407407407,60,0.03951700238249946,0.05709595959595959,-0.017895552075031,-0.025296175664896677,0.7249729579968732,-8.999999999999986,-10.000000000000009,-12.00000000000001,-16.000000000000014,daily,-0.25588764118213847,-0.31925900867031265,0.015823673852903578,0.335347997310957
ECB,2024-01-25,0.6491228070175439,35,-0.04975092051115443,-0.104527712724434,-0.03502758737445701,0.024769297100544145,0.7594506255417331,-5.999999999999961,-4.999999999999982,-4.0000000000000036,-3.000000000000025,daily,-0.4948761376234887,-0.5772648688392006,-0.18064931430654196,0.2073329364544621
FOMC,2024-01-31,0.5263157894736843,10,-0.017162471395881007,-0.028571428571428567,0.06194213449405078,0.12851793893215863,0.5056012819995139,1.44000000000001,1.3800000000000199,1.12999999999998,1.1299999999999402,usmpd,0.5099922898167019,0.497985690929441,0.45343074412002626,0.2821065401377071
ECB,2024-03-07,0.6825396825396826,43,0.0023670286828181564,0.0070186465535302806,-0.036735416005907795,-0.0668547958046144,0.7322581518208314,-4.999999999999982,-4.999999999999982,-2.000000000000046,0.9999999999999787,daily,-0.5125738585012529,-0.5962021582999919,-0.19181671849773171,0.20601602537349434
FOMC,2024-03-20,0.10526315789473684,2,0.039473684210526314,0.375,0.00016654026464826832,0.0015821920242160559,0.5058480085771081,-2.7699999999999303,-0.36000000000004,1.5900000000000198,3.21000000000006,usmpd,-0.13016984565543396,-0.18701413164690558,0.04948328873357627,0.23447121942935265
ECB,2024-04-11,0.7049180327868853,43,-0.008023245728163764,-0.011627906976744179,0.10507821521732594,0.14708189766137206,0.7101341242254148,-4.0000000000000036,0.0,0.9999999999999787,1.0000000000000675,daily,0.9569986828133578,0.9763009222221701,0.7354953727305608,0.3153688837053661
FOMC,2024-05-01,0.31818181818181823,7,-0.031698564593301434,-0.125,-0.13226937836030306,-0.3283913197358613,0.5755375988349829,-1.04000000000006,-1.6,-0.8300000000000101,0.0,usmpd,-1.5025639365213541,-1.6555322720624455,-0.8165084187950535,0.13234953957018175
ECB,2024-06-06,0.8552631578947368,65,0.06567083692838654,0.07884615384615384,0.10615410566571756,0.1291693395934551,0.7163762745912771,0.0,-1.9999999999999574,-0.9999999999999787,-1.0000000000000675,daily,0.9681478159875173,0.9882309534173872,0.7425305654199016,0.31619850561666446
FOMC,2024-06-12,0.09999999999999998,2,0.02840909090909091,0.125,0.17742500607247083,1.0904709971837292,0.5071928330059955,1.68000000000008,1.22999999999997,1.15999999999996,1.29999999999999,usmpd,1.7067069892426017,1.7785196546832662,1.2085673429132768,0.37115568151110534
ECB,2024-07-18,0.6029411764705883,41,-0.012448400412796691,-0.0248299319727891,-0.012333286492622636,-0.014507301908408599,0.6885544666983452,4.0000000000000036,4.0000000000000036,4.0000000000000036,4.0000000000000036,daily,-0.2597018378569386,-0.3256186925220208,-0.032252439985125496,0.22483257064241682
FOMC,2024-07-31,0.38095238095238093,8,-0.05853174603174603,-0.15029761904761904,-0.08870654032337674,-0.27022904113982804,0.44718806746581563,1.02999999999999,1.30499999999997,1.3499999999999601,1.18999999999998,usmpd,-1.0511351842314667,-1.172484934380765,-0.5316532459078135,0.16594095680769355
ECB,2024-09-12,0.7215189873417722,57,0.008370563415239517,0.0167302313755403,-0.03207953384641829,-0.04817877962956786,0.7182959931185345,2.0000000000000018,2.0000000000000018,3.000000000000025,4.0000000000000036,daily,-0.4643263344927049,-0.544575322605893,-0.16137214286287996,0.2096061881653567
FOMC,2024-09-18,0.5,10,-0.012301587301587301,-0.028787878787878793,-0.15482956223483293,-0.3015039970470587,0.4962264247282102,-8.58000000000003,-4.83000000000002,-2.82,-0.8699999999999699,usmpd,-1.7363484215743403,-1.9056912894562015,-0.9640283088559299,0.11495332335392096
ECB,2024-10-17,0.6986301369863014,50,-0.0042945494480087915,-0.011547619047619057,-0.04247278824366689,-0.06736673835808427,0.7495358560941379,2.9999999999999805,6.000000000000005,7.000000000000028,8.999999999999986,daily,-0.57202854298528,-0.6598211167890853,-0.22933310251568703,0.2015919227812317
FOMC,2024-11-07,0.2777777777777778,5,0.026851851851851852,0.033333333333333326,-0.016810905698245428,-0.10730311718652957,0.5170464139334426,1.25000000000001,1.41,0.58999999999995,-0.09000000000005,usmpd,-0.30610207581917015,-0.37526885614531486,-0.06153136326968615,0.22137986687598005
ECB,2024-12-12,0.8275862068965517,72,-0.10724820238282684,-0.13652618135376757,0.07337058787178473,0.08070666051084453,0.7174695923495624,2.999999999999936,4.999999999999982,6.00000000000005,6.99999999999994,daily,0.6284219578870054,0.6247103082111275,0.5281608170319118,0.2909190501368375
FOMC,2024-12-18,0.25,5,-0.001851851851851851,0.06666666666666665,-0.0009206218016818944,0.132514799265482,0.4905140569980534,9.08000000000006,8.87999999999999,5.94000000000001,2.74,usmpd,-0.14143578325858808,-0.19906914838672754,0.04237439151024977,0.2336329059442685
FOMC,2025-01-29,0.33333333333333337,6,0.09444444444444444,0.25,0.1687404932896445,0.46215704767018906,0.3952621880476679,2.89999999999999,2.9999999999999303,2.49999999999994,1.30000000000007,usmpd,1.6167119625991657,1.682221273589481,1.151779757400678,0.36445903121148204
ECB,2025-01-30,0.5833333333333333,42,0.07490421455938696,0.1216374269005848,0.15859694182608847,0.24298625625154804,0.6642466789613992,-3.000000000000025,-4.0000000000000036,-3.000000000000025,-3.000000000000025,daily,1.5115973514459653,1.5697443150186345,1.085451592477341,0.35663731240625507
ECB,2025-03-06,0.7468354430379747,59,-0.0958509142053446,-0.13468057366362451,-0.1569939429467188,-0.21277738448705374,0.7054441554786945,-3.000000000000025,-2.000000000000046,0.9999999999999787,0.9999999999999787,daily,-1.7587772560643868,-1.9296910651301333,-0.9781810837820136,0.11328436378126519
FOMC,2025-03-19,0.33333333333333337,7,-0.07539682539682539,-0.17857142857142858,-0.10326749891961329,-0.22210810392919353,0.44492978633116015,-5.10000000000001,-4.69999999999997,-3.5499999999999803,-1.99999999999995,usmpd,-1.2020260735181547,-1.3339443938871256,-0.6268666104461621,0.15471296392142414
ECB,2025-04-17,0.7432432432432432,55,0.003326246680677075,0.004502164502164452,-0.0942888110045758,-0.13382069759075724,0.7459264929112358,4.0000000000000036,4.0000000000000036,4.999999999999982,5.999999999999961,daily,-1.1089825973504657,-1.2343840463827427,-0.5681554287694635,0.16163645342740557
FOMC,2025-05-07,0.35,7,0.026785714285714288,0.05803571428571429,0.09300679136544032,0.24179906248095254,0.4859089008145673,-3.10000000000001,-2.4,-1.6,-1.29999999999999,usmpd,0.8319061026834796,0.8424467149104762,0.656560948728863,0.3060605775083314
ECB,2025-06-05,0.75,60,0.06040661196911197,0.08067680776014109,0.04689553698420708,0.07247938181836043,0.6540387773769355,4.999999999999982,6.000000000000005,3.000000000000025,-0.9999999999999787,daily,0.35406886870444115,0.3311412153207387,0.3550418115303244,0.2705040698273561
FOMC,2025-06-18,0.2777777777777778,5,0.048611111111111105,0.13571428571428573,0.024368405020060074,0.05424359600063845,0.4009500396384548,-2.4,-0.70000000000001,0.19999999999996998,1.19999999999995,usmpd,0.1206268907822414,0.08134869464839017,0.2077380462232666,0.25313334002479565
ECB,2025-07-24,0.8088235294117647,55,0.050827205882352934,0.062150610583446404,-0.023203158269665014,-0.026375088976581064,0.6330298955529181,3.000000000000025,4.0000000000000036,2.999999999999936,0.9999999999999787,daily,-0.3723430906995995,-0.4461494673625121,-0.10332997634046823,0.21645078436229945
FOMC,2025-07-30,0.33333333333333337,7,-0.09523809523809523,-0.29166666666666663,-0.16122152286998387,-0.5077362322413786,0.4361096157255421,-1.00000000000002,-1.00000000000002,-0.40000000000004,0.19999999999996998,usmpd,-1.8025864112059233,-1.9765686635326682,-1.0058250129703623,0.11002446595305324
FOMC,2025-08-22,0.8888888888888888,8,-0.07142857142857142,-0.04166666666666667,-0.012569257790880604,-0.01189998342524632,0.0487196874933013,-10.999999999999988,-10.000000000000009,-7.000000000000028,-4.0000000000000036,daily,-0.2621471383366393,-0.32823526464012254,-0.033795444251852165,0.22465061256316723
ECB,2025-09-11,0.6567164179104478,44,-0.04341893473807434,-0.06635521885521886,0.05288306023451379,0.07865162977079784,0.5532360335376032,-2.0000000000000018,0.0,-3.000000000000025,-4.0000000000000036,daily,0.4161157938359371,0.3975339779528744,0.39419392024249655,0.2751210645132824
FOMC,2025-09-17,0.95,19,-0.03611111111111111,-0.07017543859649122,-0.14126973616787128,-0.14995718803938393,0.5589010005032338,-5.55000000000003,-5.6000000000000005,-4.59999999999998,-3.59999999999995,usmpd,-1.5958319713493196,-1.7553329065721412,-0.8753612987921888,0.12540934035394508
FOMC,2025-10-29,0.5238095238095238,11,0.0123015873015873,0.03636363636363635,-0.009700582079849931,-0.006145919673938516,0.5969697649532344,0.70000000000001,0.49999999999997996,0.8,0.95,usmpd,-0.23241990394807252,-0.29642590080320114,-0.015037320299266695,0.22686265583377932
ECB,2025-10-30,0.6891891891891893,51,-0.029043969342476814,-0.03754456327985736,-0.04737532317729225,-0.06633561645406881,0.5912847646940491,2.0000000000000018,2.0000000000000018,3.000000000000025,4.0000000000000036,daily,-0.6228320564356226,-0.7141829663447038,-0.26139052804245877,0.1978115653964054
FOMC,2025-12-10,0.31818181818181823,7,-0.01911976911976912,-0.031746031746031744,0.05383861124855646,0.2436900011035461,0.531588664273634,-2.20000000000002,-1.39999999999997,-0.19999999999996998,1.20000000000004,usmpd,0.4260178851930928,0.4081296230979653,0.4004422195171438,0.2758578923750766
ECB,2025-12-18,0.782051282051282,61,0.0731981981981982,0.0952689099798677,0.11165272769375269,0.14663950050888055,0.582728157752513,-3.000000000000025,-4.0000000000000036,-4.0000000000000036,-3.000000000000025,daily,1.0251284029576664,1.0492025257770383,0.7784857740109912,0.3204385073038487
FOMC,2026-01-28,0.42105263157894735,8,0.1511164274322169,0.30492424242424243,0.10267178470668292,0.20978448623248946,0.514586969607734,0.15,0.30000000000001,0.30000000000001,0.40000000000004,usmpd,0.9320615581482693,0.9496171728645928,0.7197598465334546,0.3135132789059826
ECB,2026-02-05,0.7121212121212122,47,-0.056818181818181816,-0.08104940497655969,-0.0739582033382117,-0.10644865683031768,0.6291095637957593,-9.999999999999964,-8.999999999999986,-8.000000000000007,-6.00000000000005,daily,-0.8983025483522271,-1.0089477261328224,-0.43521462365488905,0.1773134376549736
FOMC,2026-03-18,0.2857142857142857,6,-0.005012531328320802,0.04166666666666667,0.004646435969644567,0.18852958753511,0.47632568944151454,-0.8999999999999799,-0.9000000000000299,-0.8,-0.30000000000001,usmpd,-0.08374601700632155,-0.13733872501807837,0.07877709793126472,0.23792567861035246
ECB,2026-03-19,0.8314606741573034,74,0.0376234252638747,0.05120561738208798,0.14208362891664705,0.17938468591303874,0.6325082145703012,3.000000000000025,0.9999999999999787,-0.9999999999999787,-4.999999999999982,daily,1.3404747942663184,1.386636138493297,0.9774718828043225,0.3439038540524987
FOMC,2026-04-29,0.47619047619047616,10,-0.047619047619047616,-0.1,0.04782669771555534,0.10043636388945743,0.42323064113044817,2.09999999999999,1.70000000000003,1.20000000000004,0.39999999999994995,usmpd,0.36371821080601796,0.34146640836372255,0.3611306239922025,0.2712220902789941
ECB,2026-04-30,0.7341772151898734,58,0.012338216469918922,0.017069823297306566,0.003910956694301415,0.013043246988560464,0.7012095081365385,-4.0000000000000036,-3.000000000000025,-1.9999999999999574,0.0,daily,-0.0913675702972663,-0.14549410060617513,0.0739678365154849,0.2373585486362527
ECB,2026-06-11,0.7303370786516854,65,-0.04005357227516236,-0.05499525166191832,-0.01668993060629298,-0.015402214287463828,0.6807488684631772,-8.000000000000007,-8.999999999999986,-9.999999999999964,-8.000000000000007,daily,-0.30484844687121326,-0.37392742159406056,-0.06074031332239039,0.22147315108270865
FOMC,2026-06-17,0.8888888888888888,8,0.0,0.0375,0.27596597702174064,0.3161104521888774,0.4927403912187071,7.10000000000006,4.649999999999991,2.4,0.30000000000001,usmpd,2.727857804241284,2.8711930390312785,1.852921718825083,0.4471408794300426
ECB,2026-07-23,0.7887323943661972,53,-0.007197868861106724,-0.01169552856035154,-0.04309307450892241,-0.05315412478517556,0.6354052322296179,6.00000000000005,4.999999999999982,4.0000000000000036,1.9999999999999574,daily,-0.5784563853253382,-0.6666991725479459,-0.23338912272215676,0.20111361843555906
FOMC,2026-07-29,0.5,6,0.041666666666666664,0.16666666666666666,0.0008797475058802129,0.23008562996983528,0.4798353123691649,-4.49999999999999,-1.59999999999991,0.0,2.54999999999991,usmpd,-0.12277909083912616,-0.1791057199222067,0.054146914455879915,0.23502117538026496
ECB,2026-09-10,0.7560975609756098,62,0.04292911943203939,0.062236559139784944,0.09797086671535779,0.13294232893643634,0.6284015866190656,12.99999999999999,13.999999999999968,12.00000000000001,8.999999999999986,daily,0.8833473411901788,0.8974909565137508,0.6890207838945013,0.30988838886754944
